hpf,lpf,harmonics,window_s,ema_alpha,accuracy,L_accuracy,R_accuracy,n_trials,lat_first_p50_ms,lat_first_p95_ms,lat_sus_p50_ms,lat_sus_p95_ms,lat_sus_n
25.0,90.0,10,4.0,0.0,0.575,0.95,0.2,40,1062.5001192092896,5968.599915504455,599.9999046325684,3837.0001316070557,21
3.0,60.0,7,1.5,0.5,0.8,0.95,0.65,40,287.99986839294434,1980.500102043152,1026.4999866485596,3416.8001294136047,38
25.0,60.0,3,2.5,0.9,0.55,0.25,0.85,40,468.00005435943604,5013.800156116484,483.99996757507324,4620.200014114379,29
16.0,90.0,7,0.5,0.5,0.525,1.0,0.05,40,92.00000762939453,2897.3999977111775,208.00018310546875,5096.200132369996,39
12.0,80.0,7,1.5,0.9,0.825,0.85,0.8,40,606.5000295639038,3346.349906921384,952.0001411437988,3454.7998905181794,37
16.0,30.0,7,0.5,0.9,0.5,1.0,0.0,40,95.99995613098145,5888.700032234192,82.00013637542725,4981.799936294555,32
25.0,60.0,5,0.5,0.0,0.65,0.95,0.35,40,162.00006008148193,738.350093364715,616.0001754760742,3367.39995479584,39
16.0,45.0,7,2.5,0.0,0.75,0.95,0.55,40,480.0000190734863,2691.4000034332275,1216.0000801086426,3327.000081539154,36
16.0,90.0,1,0.5,0.3,0.5,0.0,1.0,40,84.0001106262207,5679.999995231628,74.00000095367432,5407.00007677078,24
12.0,60.0,3,1.5,0.3,0.85,0.7,1.0,40,294.0000295639038,1888.8001084327693,803.9999008178711,3735.0000143051143,38
25.0,45.0,5,1.5,0.9,0.5,1.0,0.0,40,115.99993705749512,567.9998397827148,115.99993705749512,567.9998397827148,21
3.0,30.0,5,1.0,0.0,0.625,1.0,0.25,40,174.00002479553223,2237.400090694427,603.9999723434448,2918.650102615355,34
3.0,80.0,1,0.5,0.3,0.55,1.0,0.1,40,142.00007915496826,1443.4000611305235,351.9998788833618,3372.8500008583064,38
12.0,60.0,5,1.5,0.0,0.9,0.8,1.0,40,297.9999780654907,1158.5500597953794,952.0001411437988,3587.4001741409306,39
25.0,90.0,10,4.0,0.3,0.575,0.95,0.2,40,1109.0002059936523,5656.999945640564,664.9999618530273,3744.350123405455,22
16.0,90.0,5,2.5,0.9,0.575,1.0,0.15,40,388.0000114440918,5222.999930381775,384.0000629425049,4140.199851989746,29
25.0,45.0,3,0.5,0.9,0.65,0.55,0.75,40,92.00000762939453,2965.299868583679,174.00002479553223,3325.9999752044673,38
16.0,45.0,3,0.5,0.0,0.675,0.95,0.4,40,184.00001525878906,631.7499518394468,431.9998025894165,2345.3999996185294,40
16.0,60.0,3,1.0,0.0,0.9,1.0,0.8,40,161.99994087219238,990.1999711990352,720.9999561309814,2226.500010490418,39
3.0,30.0,1,2.5,0.7,0.775,1.0,0.55,40,454.0001153945923,4732.249915599823,420.0000762939453,3035.8500003814693,34
8.0,90.0,1,0.5,0.0,0.5,1.0,0.0,40,151.99995040893555,1641.0500884056091,261.9999647140503,3417.450010776519,34
12.0,60.0,7,2.5,0.9,0.7,0.6,0.8,40,1656.499981880188,4673.199927806854,1596.9998836517334,4337.000012397766,31
25.0,90.0,7,0.5,0.9,0.525,1.0,0.05,40,83.9998722076416,5756.999969482422,82.0000171661377,4864.399981498716,30
12.0,45.0,10,4.0,0.0,0.825,0.85,0.8,40,646.5001106262207,4583.9999079704285,796.0000038146973,3095.0000286102295,31
12.0,60.0,5,4.0,0.7,0.8,0.7,0.9,40,1092.0000076293945,4085.300040245056,1595.9999561309814,3764.9999856948853,31
8.0,45.0,7,0.5,0.0,0.5,1.0,0.0,40,166.00000858306885,1790.8001303672784,212.0000123977661,3198.750078678131,36
25.0,80.0,7,1.5,0.3,0.55,1.0,0.1,40,216.00008010864258,3581.4000844955444,750.499963760376,5721.850109100341,32
8.0,60.0,5,4.0,0.3,0.7,1.0,0.4,40,716.0000801086426,4001.000070571899,676.0001182556152,4365.750086307523,30
16.0,30.0,1,1.0,0.9,0.5,0.0,1.0,40,88.00005912780762,184.60001945495608,88.00005912780762,184.60001945495608,20
12.0,90.0,10,4.0,0.7,0.75,0.85,0.65,40,694.0000057220459,3461.9500875473,812.000036239624,4513.549995422362,34
8.0,80.0,1,1.5,0.7,0.65,1.0,0.3,40,255.99980354309082,3284.59997177124,236.00006103515625,4351.499915122986,31
3.0,80.0,5,0.5,0.9,0.625,0.95,0.3,40,88.00005912780762,3771.100020408622,92.00000762939453,4500.600039958949,34
25.0,80.0,10,1.0,0.5,0.525,1.0,0.05,40,184.00001525878906,1788.7999296188354,223.9999771118164,5280.3500890731775,34
8.0,90.0,3,4.0,0.5,0.675,1.0,0.35,40,718.500018119812,4551.9999980926505,622.5000619888306,3855.6000471115112,28
3.0,60.0,10,1.5,0.9,0.725,0.95,0.5,40,245.99993228912354,3955.250144004822,633.9999437332153,5339.599978923796,34
3.0,60.0,10,1.5,0.7,0.75,0.9,0.6,40,255.99980354309082,2298.2000350952153,895.9999084472656,3472.200012207031,37
3.0,30.0,1,4.0,0.0,0.75,0.95,0.55,40,644.5000171661377,4549.950063228607,716.0000801086426,3620.999956130981,33
25.0,45.0,7,0.5,0.9,0.5,1.0,0.0,40,55.9999942779541,1845.7999706268306,55.9999942779541,3067.4000263214084,25
25.0,90.0,1,1.0,0.3,0.55,0.2,0.9,40,207.99994468688965,2491.299796104433,383.9998245239258,6024.399948120116,37
8.0,30.0,1,0.5,0.7,0.55,1.0,0.1,40,272.0000743865967,4175.050103664395,210.00003814697266,3903.8000464439383,38
12.0,90.0,10,1.0,0.0,0.85,0.95,0.75,40,189.99993801116943,1022.5999832153318,713.99986743927,2104.2001008987413,40
12.0,45.0,7,0.5,0.5,0.85,1.0,0.7,40,152.0000696182251,874.950110912322,307.99996852874756,1458.2501292228696,40
16.0,30.0,5,2.5,0.7,0.75,0.95,0.55,40,483.99996757507324,3662.199831008911,466.0000801086426,3393.1998133659354,34
25.0,60.0,1,1.5,0.5,0.525,0.1,0.95,40,331.99989795684814,3274.2501497268677,331.99989795684814,3901.6000866889894,30
3.0,45.0,1,1.5,0.0,0.75,1.0,0.5,40,347.9999303817749,2393.4000015258753,1069.9999332427979,3668.3499693870517,38
25.0,90.0,7,1.0,0.9,0.5,0.9,0.1,40,151.99995040893555,6248.250043392181,155.99989891052246,6277.500033378601,31
25.0,60.0,1,0.5,0.5,0.525,0.05,1.0,40,106.00006580352783,1100.600051879882,414.0000343322754,5553.5999178886395,34
16.0,45.0,10,4.0,0.9,0.525,1.0,0.05,40,636.0001564025879,5578.4000635147095,636.0001564025879,5595.600080490111,25
16.0,90.0,7,4.0,0.3,0.675,0.95,0.4,40,718.500018119812,4785.350060462952,716.0000801086426,3907.0000648498535,31
12.0,60.0,5,4.0,0.0,0.825,0.85,0.8,40,694.0000057220459,3323.2000827789284,906.000018119812,3239.600074291229,32
25.0,45.0,7,2.5,0.9,0.5,1.0,0.0,40,248.0001449584961,4100.600123405456,226.0000705718994,496.9999194145204,20
25.0,90.0,1,2.5,0.7,0.475,0.1,0.85,40,454.0001153945923,4627.999937534332,388.0000114440918,3892.849969863886,24
16.0,45.0,5,1.5,0.5,0.775,1.0,0.55,40,202.00002193450928,2179.4001102447496,285.9998941421509,3009.800016880035,38
12.0,45.0,5,1.0,0.0,0.875,0.95,0.8,40,169.99995708465576,983.3999514579772,690.000057220459,1846.350133419033,40
16.0,45.0,3,1.0,0.3,0.8,1.0,0.6,40,195.99997997283936,1190.6500220298763,340.0001525878906,2504.60011959076,39
25.0,60.0,10,1.5,0.9,0.575,0.95,0.2,40,226.0000705718994,4808.050048351288,226.0000705718994,5231.200087070464,28
25.0,45.0,1,1.5,0.5,0.55,0.2,0.9,40,296.00000381469727,3780.6001663208012,580.0001621246338,3625.0,31
16.0,90.0,5,1.0,0.0,0.675,1.0,0.35,40,154.00004386901855,1189.0000224113462,400.00009536743164,3929.0001392364507,39
16.0,60.0,10,0.5,0.9,0.625,1.0,0.25,40,87.99982070922852,5754.700160026551,87.99993991851807,5954.7500014305115,36
16.0,60.0,3,2.5,0.7,0.8,0.9,0.7,40,577.9999494552612,3062.0000123977657,736.0000610351562,3143.4000492095943,37
3.0,60.0,7,1.0,0.7,0.8,0.9,0.7,40,227.99992561340332,1677.1998167037962,284.0001583099365,2436.9999885559027,37
8.0,45.0,5,0.5,0.7,0.5,1.0,0.0,40,116.00005626678467,3870.2000141143794,88.00005912780762,4169.300007820126,35
25.0,60.0,7,1.0,0.9,0.725,0.95,0.5,40,182.0000410079956,3088.3999228477455,174.50010776519775,3402.1999359130828,34
3.0,90.0,10,1.0,0.7,0.55,0.95,0.15,40,184.00001525878906,4109.600031375884,180.00006675720215,3508.3001136779785,35
16.0,90.0,10,1.0,0.3,0.575,1.0,0.15,40,161.99994087219238,1109.599971771237,376.0000467300415,4359.350192546842,38
8.0,90.0,3,2.5,0.9,0.575,1.0,0.15,40,378.00002098083496,6093.249893188476,371.99997901916504,5435.299968719482,27
25.0,60.0,10,2.5,0.7,0.575,0.9,0.25,40,466.0000801086426,4698.750078678131,452.0001411437988,4733.500123023987,31
25.0,60.0,3,2.5,0.7,0.7,0.5,0.9,40,481.9999933242798,3604.9999594688416,668.5000658035278,3922.200000286102,32
16.0,45.0,1,1.0,0.3,0.5,0.0,1.0,40,100.00002384185791,397.3999977111815,88.00005912780762,184.60001945495608,20
8.0,45.0,1,0.5,0.0,0.525,1.0,0.05,40,142.00007915496826,1438.9501571655258,212.0000123977661,3965.000069141387,38
12.0,45.0,1,1.5,0.3,0.5,0.0,1.0,40,287.9999876022339,4725.199973583221,268.0000066757202,4444.999992847443,26
8.0,30.0,10,1.0,0.5,0.625,1.0,0.25,40,187.99996376037598,3761.3001823425298,195.9998607635498,3814.6001815795876,37
12.0,60.0,1,4.0,0.9,0.5,0.0,1.0,40,508.00013542175293,1384.0000629425049,445.99997997283936,825.4000067710881,20
3.0,90.0,3,1.5,0.9,0.6,1.0,0.2,40,236.00006103515625,5765.6999588012695,216.00008010864258,4896.999955177307,31
16.0,30.0,5,4.0,0.7,0.7,1.0,0.4,40,730.4999828338623,4347.000002861023,740.0000095367432,4379.400014877319,33
12.0,30.0,1,4.0,0.0,0.65,0.4,0.9,40,652.9998779296875,4761.400008201597,636.4998817443848,3941.9999718666077,26
25.0,45.0,3,0.5,0.0,0.625,0.5,0.75,40,148.00012111663818,602.6499629020688,632.0000886917114,2316.6499853134155,40
8.0,80.0,7,2.5,0.9,0.525,1.0,0.05,40,378.00002098083496,6374.04999732971,356.00006580352783,5273.749947547913,26
16.0,30.0,3,4.0,0.7,0.7,0.95,0.45,40,730.4999828338623,4347.000002861023,1115.9999370574951,4379.400014877319,33
3.0,90.0,10,2.5,0.0,0.675,1.0,0.35,40,454.0001153945923,3640.050029754637,884.0000629425049,4515.799951553343,33
8.0,30.0,5,1.0,0.9,0.575,1.0,0.15,40,155.99989891052246,4683.500051498413,148.00000190734863,4474.600028991698,29
16.0,80.0,5,2.5,0.9,0.6,0.95,0.25,40,480.0000190734863,5216.399908065793,483.99996757507324,4327.64995098114,32
12.0,60.0,10,0.5,0.5,0.775,0.75,0.8,40,148.00012111663818,742.00005531311,324.0000009536743,1229.200077056884,40
16.0,60.0,5,1.5,0.7,0.75,1.0,0.5,40,236.00006103515625,3402.1999835968027,255.99980354309082,3381.7999839782688,37
3.0,45.0,1,4.0,0.7,0.675,1.0,0.35,40,718.500018119812,4703.800010681152,718.500018119812,4154.600071907043,28
3.0,80.0,5,1.0,0.7,0.75,1.0,0.5,40,155.99989891052246,2520.200109481811,195.9998607635498,3178.600025177,37
12.0,30.0,5,0.5,0.5,0.825,0.95,0.7,40,142.00007915496826,735.3500843048092,351.9998788833618,1234.0500712394705,40
8.0,60.0,10,2.5,0.7,0.675,1.0,0.35,40,483.99996757507324,3880.4000973701463,388.0000114440918,3357.8000545501704,29
16.0,45.0,1,1.0,0.7,0.5,0.0,1.0,40,88.00005912780762,184.60001945495608,88.00005912780762,184.60001945495608,20
12.0,80.0,10,2.5,0.0,0.8,0.8,0.8,40,481.9999933242798,2061.6000413894635,1218.500018119812,4005.7999849319435,34
3.0,30.0,10,2.5,0.9,0.55,1.0,0.1,40,386.00003719329834,5518.749904632566,386.00003719329834,5518.749904632566,30
3.0,45.0,7,4.0,0.9,0.525,0.95,0.1,40,622.5000619888306,5899.750053882599,608.5000038146973,4227.600002288817,24
12.0,60.0,10,1.5,0.5,0.85,0.75,0.95,40,275.99990367889404,1745.3500866889945,919.9998378753662,3860.600125789641,40
16.0,90.0,5,1.5,0.9,0.65,1.0,0.3,40,202.00002193450928,5446.050024032592,216.00008010864258,5519.500017166138,31
16.0,60.0,1,4.0,0.0,0.5,0.0,1.0,40,508.00013542175293,796.0000038146973,445.99997997283936,781.7501306533813,20
16.0,90.0,1,0.5,0.5,0.5,0.0,1.0,40,78.00006866455078,5723.9999532699585,74.00000095367432,5422.000062465665,24
16.0,80.0,7,4.0,0.3,0.75,0.9,0.6,40,740.0000095367432,3963.8999223709116,1016.0000324249268,3738.8001441955566,33
25.0,90.0,10,2.5,0.0,0.55,1.0,0.1,40,667.9999828338623,4277.79984474182,487.99991607666016,4714.9999141693115,27
25.0,45.0,7,1.5,0.7,0.5,1.0,0.0,40,394.0000534057617,5204.999959468842,371.99997901916504,4771.500110626221,31
3.0,30.0,3,1.0,0.9,0.575,1.0,0.15,40,151.99995040893555,3438.4501934051495,144.00005340576172,3498.350191116332,28
8.0,90.0,3,2.5,0.0,0.7,1.0,0.4,40,480.0000190734863,3522.5998401641887,480.0000190734863,2946.500062942505,31
3.0,30.0,10,4.0,0.7,0.625,1.0,0.25,40,718.500018119812,4834.949994087219,636.0001564025879,4554.600048065186,29
8.0,30.0,7,1.0,0.9,0.575,1.0,0.15,40,155.99989891052246,4683.500051498413,148.00000190734863,4474.600028991698,29
3.0,45.0,7,1.5,0.9,0.625,1.0,0.25,40,202.00002193450928,4705.35002946853,187.99996376037598,4814.200019836421,29
16.0,90.0,10,1.0,0.5,0.55,1.0,0.1,40,174.00002479553223,2444.7999954223596,195.9998607635498,4455.900025367739,39
12.0,30.0,1,1.0,0.5,0.5,0.0,1.0,40,184.00001525878906,3428.200125694275,176.00011825561523,3465.000057220459,29
25.0,45.0,3,1.5,0.7,0.65,0.55,0.75,40,567.9998397827148,2230.800032615662,1028.0001163482666,2952.799940109251,38
8.0,90.0,7,1.0,0.5,0.6,1.0,0.2,40,182.0000410079956,2545.2500581741333,180.00006675720215,3648.20008277893,33
25.0,60.0,3,2.5,0.3,0.625,0.45,0.8,40,480.0000190734863,2750.599980354309,776.0000228881836,3729.799938201904,33
12.0,80.0,5,4.0,0.3,0.8,0.85,0.75,40,614.4999265670776,2955.4000616073604,796.0000038146973,3230.4999828338623,31
12.0,45.0,3,1.0,0.9,0.825,0.8,0.85,40,182.0000410079956,2414.3500328063947,334.5000743865967,3099.9998688697788,40
3.0,80.0,3,1.0,0.0,0.775,1.0,0.55,40,284.0001583099365,2114.1000509262085,755.9998035430908,3294.6000576019246,37
25.0,45.0,7,0.5,0.5,0.5,1.0,0.0,40,84.0001106262207,3459.399986267091,216.00008010864258,5111.800003051756,35
25.0,80.0,5,4.0,0.7,0.65,1.0,0.3,40,654.0000438690186,3359.8000884056087,654.0000438690186,3368.400061130522,28
3.0,60.0,1,4.0,0.5,0.65,0.95,0.35,40,730.4999828338623,4631.850063800812,676.0001182556152,3416.2000060081477,28
3.0,45.0,7,2.5,0.5,0.725,1.0,0.45,40,452.0001411437988,3192.200040817259,422.00005054473877,3339.5500421524034,30
3.0,90.0,1,1.0,0.7,0.675,1.0,0.35,40,174.00002479553223,3019.149982929229,191.9999122619629,2648.750126361847,36
12.0,30.0,3,0.5,0.0,0.9,0.95,0.85,40,85.99996566772461,576.1999845504761,409.9998474121094,1453.2501339912415,40
8.0,30.0,3,1.5,0.5,0.675,1.0,0.35,40,255.99980354309082,3463.799977302553,267.99988746643066,4108.599901199339,35
8.0,90.0,5,1.0,0.3,0.6,1.0,0.2,40,182.0000410079956,2726.7500877380317,191.9999122619629,3215.1999711990347,34
8.0,30.0,1,4.0,0.0,0.725,1.0,0.45,40,694.0000057220459,4607.749927043915,671.9999313354492,4001.0000467300415,31
16.0,30.0,1,4.0,0.3,0.5,0.0,1.0,40,445.99997997283936,781.7501306533813,445.99997997283936,781.7501306533813,20
3.0,30.0,5,2.5,0.0,0.7,1.0,0.4,40,388.0000114440918,3529.9001455307057,480.0000190734863,3000.0,31
3.0,80.0,1,4.0,0.7,0.625,0.95,0.3,40,676.0001182556152,4460.80002784729,636.0001564025879,3855.8000564575195,27
8.0,45.0,7,1.0,0.0,0.65,1.0,0.3,40,185.99998950958252,2050.999867916107,255.99992275238037,4179.100084304807,34
25.0,60.0,1,1.5,0.7,0.525,0.05,1.0,40,283.9999198913574,5495.6000804901105,279.9999713897705,2135.1999521255493,27
3.0,90.0,3,0.5,0.7,0.6,1.0,0.2,40,210.00003814697266,3619.200026988979,259.99999046325684,4177.800118923186,38
16.0,90.0,5,1.0,0.7,0.625,1.0,0.25,40,174.00002479553223,2993.399953842162,184.00001525878906,3005.799961090088,39
16.0,60.0,5,2.5,0.0,0.775,0.95,0.6,40,526.0000228881836,2535.6000304222102,1103.9999723434448,3849.999964237213,36
25.0,45.0,5,2.5,0.3,0.55,1.0,0.1,40,674.0000247955322,5585.399985313414,470.0000286102295,5000.000023841856,28
8.0,80.0,5,1.5,0.9,0.55,1.0,0.1,40,187.99996376037598,6446.399974822998,184.00001525878906,4653.300142288208,27
25.0,60.0,7,2.5,0.3,0.575,0.75,0.4,40,554.4999837875366,3908.600068092345,1078.5000324249268,5055.000042915344,32
25.0,80.0,10,2.5,0.0,0.575,1.0,0.15,40,452.0001411437988,4286.600017547605,555.9999942779541,4386.600065231322,27
8.0,90.0,10,4.0,0.3,0.65,1.0,0.3,40,730.4999828338623,4798.800015449523,718.500018119812,4659.150063991546,30
8.0,60.0,1,4.0,0.5,0.7,0.95,0.45,40,716.0000801086426,4311.400055885315,636.0001564025879,4133.000135421752,29
25.0,60.0,7,2.5,0.7,0.575,0.85,0.3,40,452.0001411437988,4702.600145339965,466.0000801086426,4728.350126743317,32
25.0,80.0,10,4.0,0.3,0.575,0.95,0.2,40,718.500018119812,4933.950030803678,720.9999561309814,4439.40005302429,25
8.0,45.0,10,0.5,0.9,0.5,1.0,0.0,40,67.99983978271484,6156.399989128111,61.99991703033447,4955.000042915344,26
8.0,45.0,7,1.5,0.7,0.675,1.0,0.35,40,245.99993228912354,3030.1499843597408,245.99993228912354,3208.600068092346,32
8.0,30.0,10,0.5,0.9,0.5,1.0,0.0,40,76.00009441375732,5254.19999361038,61.99991703033447,5885.75005531311,26
3.0,30.0,5,2.5,0.9,0.55,1.0,0.1,40,386.00003719329834,5518.749904632566,386.00003719329834,5518.749904632566,30
8.0,30.0,10,0.5,0.5,0.5,1.0,0.0,40,195.99997997283936,4141.000103950499,207.99994468688965,4233.00004005432,37
3.0,45.0,7,1.0,0.9,0.625,1.0,0.25,40,167.9999828338623,4342.20004081726,161.99994087219238,4783.350074291229,32
8.0,60.0,10,1.5,0.0,0.7,1.0,0.4,40,289.99996185302734,2758.4499120712276,287.99986839294434,3057.4000835418697,33
12.0,90.0,5,4.0,0.9,0.575,0.65,0.5,40,2617.000102996826,5512.800025939941,2617.000102996826,4717.600059509276,29
25.0,45.0,10,2.5,0.7,0.525,1.0,0.05,40,452.0001411437988,5692.400074005124,386.00003719329834,3123.0000853538513,26
25.0,80.0,3,0.5,0.0,0.475,0.05,0.9,40,136.00003719329834,786.6498947143544,402.5000333786011,4436.399829387664,38
16.0,45.0,3,0.5,0.3,0.675,1.0,0.35,40,182.0000410079956,745.8500146865841,524.0000486373901,2154.2001128196716,40
12.0,80.0,3,4.0,0.0,0.825,0.75,0.9,40,644.5000171661377,3009.9999308586116,871.999979019165,3190.500020980835,31
12.0,30.0,5,1.5,0.7,0.9,0.9,0.9,40,226.0000705718994,2384.3500375747676,285.9998941421509,2694.04990673065,40
12.0,60.0,3,2.5,0.3,0.775,0.65,0.9,40,485.9999418258667,3622.000098228454,1009.0000629425049,3691.7999982833862,35
25.0,45.0,3,0.5,0.5,0.65,0.5,0.8,40,108.00004005432129,930.3501248359679,436.4999532699585,2126.649940013885,40
12.0,90.0,10,2.5,0.7,0.825,0.9,0.75,40,483.99996757507324,3256.200098991395,485.9999418258667,2891.0000920295715,36
16.0,30.0,5,1.0,0.9,0.675,1.0,0.35,40,191.9999122619629,3713.9999866485596,191.9999122619629,4046.250104904175,36
8.0,90.0,3,1.0,0.0,0.625,1.0,0.25,40,184.00001525878906,2058.4998846054077,281.9998264312744,3285.199987888335,34
16.0,90.0,1,2.5,0.7,0.5,0.0,1.0,40,233.99996757507324,484.59997177124023,233.99996757507324,484.59997177124023,20
25.0,45.0,10,1.0,0.7,0.525,1.0,0.05,40,184.00001525878906,1856.5999984741202,164.0000343322754,1929.5999526977532,30
12.0,60.0,10,0.5,0.3,0.825,0.75,0.9,40,189.99993801116943,730.4000854492186,365.99981784820557,1224.200081825256,40
16.0,60.0,5,2.5,0.5,0.75,0.9,0.6,40,485.9999418258667,3040.0000333786,888.0000114440918,3807.9997897148132,36
3.0,30.0,1,1.5,0.3,0.725,1.0,0.45,40,283.9999198913574,2056.900048255921,1152.9998779296875,3591.899991035465,39
3.0,80.0,5,1.5,0.5,0.775,0.9,0.65,40,289.99996185302734,2645.9500074386597,607.9999208450317,4661.599946022032,38
16.0,45.0,1,1.5,0.3,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
3.0,45.0,10,1.5,0.3,0.7,1.0,0.4,40,267.99988746643066,2272.9000568389893,680.0000667572021,3349.0000963210964,35
12.0,45.0,3,1.5,0.3,0.875,0.8,0.95,40,283.9999198913574,1430.350124835968,700.0000476837158,2790.999960899353,39
8.0,45.0,5,1.0,0.3,0.65,1.0,0.3,40,255.99992275238037,2267.4000859260536,255.99992275238037,2179.6001076698303,34
3.0,80.0,5,1.0,0.3,0.85,1.0,0.7,40,187.99996376037598,2341.3000583648713,783.9999198913574,2572.200012207031,37
25.0,80.0,3,2.5,0.0,0.65,0.4,0.9,40,555.9999942779541,2610.199975967407,1560.500144958496,4709.600102901455,30
16.0,45.0,5,1.5,0.7,0.7,1.0,0.4,40,236.00006103515625,2574.5998859405518,255.99980354309082,2799.3999481201145,37
3.0,90.0,5,1.5,0.0,0.675,1.0,0.35,40,491.9999837875366,2609.0500354766846,1100.000023841858,3243.2501316070557,36
12.0,45.0,10,1.0,0.0,0.85,0.9,0.8,40,151.99995040893555,983.3999514579772,666.4998531341553,1846.350133419033,40
16.0,30.0,3,2.5,0.7,0.75,0.95,0.55,40,483.99996757507324,3662.199831008911,483.99996757507324,3662.9998683929443,36
12.0,80.0,10,1.5,0.9,0.8,0.85,0.75,40,299.9999523162842,4741.499996185303,952.0001411437988,3335.4001045226973,37
3.0,80.0,1,4.0,0.9,0.475,0.95,0.0,40,716.0000801086426,6043.7000036239615,622.5000619888306,5484.200096130369,24
8.0,90.0,10,0.5,0.0,0.5,1.0,0.0,40,199.99992847442627,1611.6001844406128,148.00000190734863,4394.599914550779,29
8.0,30.0,7,1.5,0.9,0.575,1.0,0.15,40,187.99996376037598,4994.600057601927,187.99996376037598,4994.600057601927,29
16.0,80.0,10,2.5,0.0,0.8,1.0,0.6,40,454.0001153945923,2178.400099277495,1249.000072479248,4491.000008583063,35
8.0,45.0,3,0.5,0.0,0.5,1.0,0.0,40,166.00000858306885,1433.9501500129686,228.00004482269287,3198.750078678131,36
8.0,80.0,5,1.5,0.0,0.675,1.0,0.35,40,289.99996185302734,4712.850034236903,819.9999332427979,2780.1999688148494,34
12.0,60.0,1,0.5,0.3,0.5,0.0,1.0,40,92.00000762939453,5055.599832534786,84.0001106262207,5168.750047683716,26
3.0,80.0,10,1.0,0.9,0.65,1.0,0.3,40,167.9999828338623,4887.200009822844,184.00001525878906,4887.200009822844,34
12.0,45.0,7,2.5,0.7,0.85,0.9,0.8,40,485.9999418258667,3194.60014104843,644.5000171661377,3861.7500305175768,38
3.0,45.0,10,0.5,0.3,0.55,1.0,0.1,40,184.00001525878906,2347.6000547409017,440.000057220459,3398.1999874114995,39
12.0,60.0,7,1.0,0.9,0.85,0.8,0.9,40,148.00000190734863,2749.8001337051437,180.00006675720215,2946.9000101089523,39
16.0,80.0,10,0.5,0.9,0.5,1.0,0.0,40,87.99993991851807,6388.999938964844,84.0001106262207,6131.599998474121,33
12.0,30.0,3,1.0,0.3,0.875,0.9,0.85,40,185.99998950958252,1115.60010910034,546.5000867843628,1828.5501360893243,40
8.0,60.0,10,4.0,0.5,0.675,0.95,0.4,40,676.0001182556152,4137.399995326995,636.0001564025879,4412.000083923337,29
3.0,60.0,1,4.0,0.9,0.5,1.0,0.0,40,676.0001182556152,5941.350018978119,636.0001564025879,5268.400001525877,25
8.0,80.0,5,2.5,0.3,0.675,1.0,0.35,40,1026.0000228881836,6018.849897384642,483.99996757507324,3088.3999347686768,32
16.0,45.0,10,4.0,0.5,0.75,1.0,0.5,40,1115.9999370574951,4382.999968528748,812.000036239624,4245.000052452087,32
16.0,45.0,1,1.0,0.0,0.5,0.0,1.0,40,138.50009441375732,5984.749972820282,88.00005912780762,203.80009412765514,20
3.0,90.0,10,0.5,0.5,0.55,0.95,0.15,40,233.99996757507324,3957.8000664710994,296.49996757507324,4170.2499985694885,36
12.0,90.0,10,0.5,0.5,0.625,0.9,0.35,40,182.0000410079956,784.8001360893247,371.9998598098755,1663.4001016616808,40
3.0,80.0,10,4.0,0.3,0.675,0.95,0.4,40,856.5000295639038,4577.250063419342,1395.9999084472656,4618.200063705444,33
16.0,80.0,10,4.0,0.0,0.75,0.95,0.55,40,847.9998111724854,3891.7999029159546,884.0000629425049,3895.39999961853,33
